RIGHT_EYE_INNER: (x: 0.862838089466095, y: 0.5238162279129028, z: 0.15843765437602997)
RIGHT_EYE: (x: 0.8642277121543884, y: 0.5239371657371521, z: 0.15844294428825378)
RIGHT_EYE_OUTER: (x: 0.8656603693962097, y: 0.5241437554359436, z: 0.15843059122562408)
LEFT_EAR: (x: 0.8565678000450134, y: 0.5290442109107971, z: 0.10015848278999329)
RIGHT_EAR: (x: 0.8690720200538635, y: 0.5277323722839355, z: 0.11303331702947617)
MOUTH_LEFT: (x: 0.8585096597671509, y: 0.535492479801178, z: 0.1523008942604065)
MOUTH_RIGHT: (x: 0.8631218075752258, y: 0.5356695055961609, z: 0.1557595133781433)
LEFT_SHOULDER: (x: 0.8454568982124329, y: 0.5651569962501526, z: 0.05312998220324516)
RIGHT_SHOULDER: (x: 0.8854234218597412, y: 0.5706700086593628, z: 0.09505309164524078)
LEFT_ELBOW: (x: 0.8422057032585144, y: 0.6272788047790527, z: 0.08462962508201599)
RIGHT_ELBOW: (x: 0.8890491127967834, y: 0.632547914981842, z: 0.1060432642698288)
LEFT_WRIST: (x: 0.8367397785186768, y: 0.621565043926239, z: 0.16708967089653015)
RIGHT_WRIST: (x: 0.8777870535850525, y: 0.6657992601394653, z: 0.12602967023849487)
LEFT_PINKY: (x: 0.834600567817688, y: 0.6218138337135315, z: 0.17559818923473358)
RIGHT_PINKY: (x: 0.8756378293037415, y: 0.6768380403518677, z: 0.1322833001613617)
LEFT_INDEX: (x: 0.8368326425552368, y: 0.6172357201576233, z: 0.17920556664466858)
RIGHT_INDEX: (x: 0.8722469806671143, y: 0.673910915851593, z: 0.1318971961736679)
LEFT_THUMB: (x: 0.8393077254295349, y: 0.6175979971885681, z: 0.17074695229530334)
RIGHT_THUMB: (x: 0.8717333674430847, y: 0.6694707870483398, z: 0.12626618146896362)
LEFT_HIP: (x: 0.8534154295921326, y: 0.6766883134841919, z: -0.027689572423696518)
RIGHT_HIP: (x: 0.8750080466270447, y: 0.6783851981163025, z: 0.027790697291493416)
LEFT_KNEE: (x: 0.8561010956764221, y: 0.7589319348335266, z: -0.03088073618710041)
RIGHT_KNEE: (x: 0.8730877041816711, y: 0.7587136626243591, z: 0.04317301884293556)
LEFT_ANKLE: (x: 0.865631103515625, y: 0.8473833799362183, z: -0.04854513704776764)
RIGHT_ANKLE: (x: 0.8683124780654907, y: 0.8416832089424133, z: 0.029502946883440018)
LEFT_HEEL: (x: 0.8704763054847717, y: 0.8654634952545166, z: -0.05107782408595085)
RIGHT_HEEL: (x: 0.870728075504303, y: 0.856871485710144, z: 0.027118658646941185)
LEFT_FOOT_INDEX: (x: 0.8487295508384705, y: 0.8560305237770081, z: -0.06277246028184891)
RIGHT_FOOT_INDEX: (x: 0.8565554022789001, y: 0.8495619893074036, z: 0.01634221524000168)


Landmark coordinates for frame 0:
NOSE: (x: 0.8605524897575378, y: 0.5300521850585938, z: 0.1701502501964569)
LEFT_EYE_INNER: (x: 0.8591991066932678, y: 0.5238980054855347, z: 0.15597335994243622)
LEFT_EYE: (x: 0.8580994009971619, y: 0.5240858793258667, z: 0.15598224103450775)
LEFT_EYE_OUTER: (x: 0.8570476174354553, y: 0.5243614315986633, z: 0.1559329628944397)
RIGHT_EYE_INNER: (x: 0.8630220890045166, y: 0.5237578749656677, z: 0.1591615378856659)
RIGHT_EYE: (x: 0.8644151091575623, y: 0.5238785743713379, z: 0.15916752815246582)
RIGHT_EYE_OUTER: (x: 0.8658549785614014, y: 0.5240868330001831, z: 0.15915577113628387)
LEFT_EAR: (x: 0.8566760420799255, y: 0.5289936065673828, z: 0.10069677978754044)
RIGHT_EAR: (x: 0.8692376017570496, y: 0.5276876091957092, z: 0.11423125118017197)
MOUTH_LEFT: (x: 0.8586694002151489, y: 0.5354089736938477, z: 0.15282543003559113)
MOUTH_RIGHT: (x: 0.8633043169975281, y: 0.5356050729751587, z: 0.15647244453430176)
LEFT_SHOULDER: (x: 0.845457136631012, y: 0.565065324306488, z: 0.05374020338058472)
RIGHT_SHOULDER: (x: 0.8854516744613647, y: 0.5707290768623352, z: 0.09637662768363953)
LEFT_ELBOW: (x: 0.8421996831893921, y: 0.6272498965263367, z: 0.08468541502952576)
RIGHT_ELBOW: (x: 0.8890495300292969, y: 0.63331538438797, z: 0.10678280144929886)
LEFT_WRIST: (x: 0.8373448848724365, y: 0.6229932904243469, z: 0.16674478352069855)
RIGHT_WRIST: (x: 0.8779663443565369, y: 0.6669119000434875, z: 0.12538081407546997)
LEFT_PINKY: (x: 0.83433598279953, y: 0.6214566826820374, z: 0.17501886188983917)
RIGHT_PINKY: (x: 0.8758289217948914, y: 0.6772036552429199, z: 0.13061386346817017)
LEFT_INDEX: (x: 0.836121678352356, y: 0.6170497536659241, z: 0.17882873117923737)
RIGHT_INDEX: (x: 0.8723918795585632, y: 0.674295961856842, z: 0.130013570189476)
LEFT_THUMB: (x: 0.8387938737869263, y: 0.6175470948219299, z: 0.1704581081867218)
RIGHT_THUMB: (x: 0.8718608617782593, y: 0.6698858141899109, z: 0.12543877959251404)
LEFT_HIP: (x: 0.8534194827079773, y: 0.6766827702522278, z: -0.0276788342744112)
RIGHT_HIP: (x: 0.8750187754631042, y: 0.6783832311630249, z: 0.027781305834650993)
LEFT_KNEE: (x: 0.8560991883277893, y: 0.7589576244354248, z: -0.030933691188693047)
RIGHT_KNEE: (x: 0.8731098771095276, y: 0.7587419152259827, z: 0.043095190078020096)
LEFT_ANKLE: (x: 0.8656631708145142, y: 0.8474013805389404, z: -0.04862512648105621)
RIGHT_ANKLE: (x: 0.8683127164840698, y: 0.8417083024978638, z: 0.02914833091199398)
LEFT_HEEL: (x: 0.8705084919929504, y: 0.8654807209968567, z: -0.051295533776283264)
RIGHT_HEEL: (x: 0.8707056045532227, y: 0.8568604588508606, z: 0.02665518783032894)
LEFT_FOOT_INDEX: (x: 0.8487570881843567, y: 0.8560207486152649, z: -0.06428281217813492)
RIGHT_FOOT_INDEX: (x: 0.8565880656242371, y: 0.8495643734931946, z: 0.014994627796113491)


Landmark coordinates for frame 0:
NOSE: (x: 0.8607849478721619, y: 0.5300570130348206, z: 0.17087078094482422)
LEFT_EYE_INNER: (x: 0.859365701675415, y: 0.5239138007164001, z: 0.1566859930753708)
LEFT_EYE: (x: 0.8582392334938049, y: 0.5241058468818665, z: 0.15669435262680054)
LEFT_EYE_OUTER: (x: 0.8571608066558838, y: 0.5243865251541138, z: 0.15664556622505188)
RIGHT_EYE_INNER: (x: 0.8631974458694458, y: 0.5237635970115662, z: 0.15987299382686615)
RIGHT_EYE: (x: 0.8645827174186707, y: 0.5238815546035767, z: 0.1598782241344452)
RIGHT_EYE_OUTER: (x: 0.8660198450088501, y: 0.5240885615348816, z: 0.1598663032054901)
LEFT_EAR: (x: 0.8567564487457275, y: 0.5290005207061768, z: 0.10131433606147766)
RIGHT_EAR: (x: 0.8693654537200928, y: 0.5276859402656555, z: 0.11485547572374344)
MOUTH_LEFT: (x: 0.8588747382164001, y: 0.5354131460189819, z: 0.15348964929580688)
MOUTH_RIGHT: (x: 0.8635017275810242, y: 0.535607099533081, z: 0.15714353322982788)
LEFT_SHOULDER: (x: 0.8454630970954895, y: 0.5650116801261902, z: 0.05440779775381088)
RIGHT_SHOULDER: (x: 0.8854758739471436, y: 0.5708078145980835, z: 0.09671894460916519)
LEFT_ELBOW: (x: 0.8422085046768188, y: 0.6272173523902893, z: 0.08520302921533585)
RIGHT_ELBOW: (x: 0.8890636563301086, y: 0.6339009404182434, z: 0.10729367285966873)
LEFT_WRIST: (x: 0.8378498554229736, y: 0.6238524317741394, z: 0.16677682101726532)
RIGHT_WRIST: (x: 0.8780283331871033, y: 0.6673981547355652, z: 0.1272863745689392)
LEFT_PINKY: (x: 0.8342557549476624, y: 0.6212342977523804, z: 0.1750316470861435)
RIGHT_PINKY: (x: 0.8758710622787476, y: 0.6772894859313965, z: 0.13259881734848022)
LEFT_INDEX: (x: 0.835900068283081, y: 0.6169237494468689, z: 0.17883558571338654)
RIGHT_INDEX: (x: 0.8724087476730347, y: 0.674376904964447, z: 0.1318691074848175)
LEFT_THUMB: (x: 0.8386655449867249, y: 0.617526113986969, z: 0.17047613859176636)
RIGHT_THUMB: (x: 0.8718816041946411, y: 0.6699914932250977, z: 0.12733620405197144)
LEFT_HIP: (x: 0.8534194231033325, y: 0.676673173904419, z: -0.02745852991938591)
RIGHT_HIP: (x: 0.8750259876251221, y: 0.6783807277679443, z: 0.027564052492380142)
LEFT_KNEE: (x: 0.8560999631881714, y: 0.7589660286903381, z: -0.030980410054326057)
RIGHT_KNEE: (x: 0.8731116652488708, y: 0.7587376236915588, z: 0.042161088436841965)
LEFT_ANKLE: (x: 0.8656814098358154, y: 0.8474143743515015, z: -0.04969114810228348)
RIGHT_ANKLE: (x: 0.8683117628097534, y: 0.8417096734046936, z: 0.026253964751958847)
LEFT_HEEL: (x: 0.870527446269989, y: 0.8655079007148743, z: -0.05263592675328255)
RIGHT_HEEL: (x: 0.870686411857605, y: 0.8567653894424438, z: 0.023552509024739265)
LEFT_FOOT_INDEX: (x: 0.8487708568572998, y: 0.8560190796852112, z: -0.0661030262708664)
RIGHT_FOOT_INDEX: (x: 0.8566663265228271, y: 0.8495509624481201, z: 0.011554206721484661)


Landmark coordinates for frame 0:
NOSE: (x: 0.861258327960968, y: 0.5300243496894836, z: 0.1728658229112625)
LEFT_EYE_INNER: (x: 0.8597210645675659, y: 0.5239170789718628, z: 0.1588527113199234)
LEFT_EYE: (x: 0.8585184216499329, y: 0.5241107940673828, z: 0.15886147320270538)
LEFT_EYE_OUTER: (x: 0.8573739528656006, y: 0.5243911743164062, z: 0.1588125079870224)
RIGHT_EYE_INNER: (x: 0.8636267781257629, y: 0.5237523913383484, z: 0.16193611919879913)
RIGHT_EYE: (x: 0.8650191426277161, y: 0.5238614678382874, z: 0.16194170713424683)
RIGHT_EYE_OUTER: (x: 0.8664553165435791, y: 0.5240601301193237, z: 0.16193106770515442)
LEFT_EAR: (x: 0.8568677306175232, y: 0.5289955139160156, z: 0.10378801077604294)
RIGHT_EAR: (x: 0.8696849942207336, y: 0.5276541113853455, z: 0.11685681343078613)
MOUTH_LEFT: (x: 0.8592370748519897, y: 0.5353667140007019, z: 0.1555444449186325)
MOUTH_RIGHT: (x: 0.8639336228370667, y: 0.535519003868103, z: 0.15906906127929688)
LEFT_SHOULDER: (x: 0.8454686403274536, y: 0.5649598836898804, z: 0.05675480142235756)
RIGHT_SHOULDER: (x: 0.8855082988739014, y: 0.5708803534507751, z: 0.09828067570924759)
LEFT_ELBOW: (x: 0.8422183394432068, y: 0.6271988153457642, z: 0.0878680869936943)
RIGHT_ELBOW: (x: 0.8890630006790161, y: 0.6344415545463562, z: 0.10893095284700394)
LEFT_WRIST: (x: 0.838408887386322, y: 0.624616265296936, z: 0.16959460079669952)
RIGHT_WRIST: (x: 0.8780258893966675, y: 0.6678161025047302, z: 0.12741073966026306)
LEFT_PINKY: (x: 0.8342217803001404, y: 0.6211563348770142, z: 0.17796096205711365)
RIGHT_PINKY: (x: 0.8758663535118103, y: 0.6773800849914551, z: 0.13356836140155792)
LEFT_INDEX: (x: 0.835947573184967, y: 0.6169617772102356, z: 0.18153150379657745)
RIGHT_INDEX: (x: 0.8723828792572021, y: 0.6744873523712158, z: 0.1329841911792755)
LEFT_THUMB: (x: 0.8386987447738647, y: 0.6176013350486755, z: 0.17319685220718384)
RIGHT_THUMB: (x: 0.8718587756156921, y: 0.6701396703720093, z: 0.1276749074459076)
LEFT_HIP: (x: 0.8534168601036072, y: 0.6766335964202881, z: -0.027235304936766624)
RIGHT_HIP: (x: 0.8750309348106384, y: 0.6783521771430969, z: 0.027345294132828712)
LEFT_KNEE: (x: 0.8560789823532104, y: 0.7589451670646667, z: -0.031127097085118294)
RIGHT_KNEE: (x: 0.8731118440628052, y: 0.7587193846702576, z: 0.04169953241944313)
LEFT_ANKLE: (x: 0.865690290927887, y: 0.8474374413490295, z: -0.05199955776333809)
RIGHT_ANKLE: (x: 0.8683100342750549, y: 0.8417132496833801, z: 0.024601982906460762)
LEFT_HEEL: (x: 0.8705320358276367, y: 0.8655126094818115, z: -0.055210746824741364)
RIGHT_HEEL: (x: 0.8706456422805786, y: 0.8567125797271729, z: 0.02175915613770485)
LEFT_FOOT_INDEX: (x: 0.8487991690635681, y: 0.856016218662262, z: -0.06894516944885254)
RIGHT_FOOT_INDEX: (x: 0.856727659702301, y: 0.8495498299598694, z: 0.009671706706285477)


Landmark coordinates for frame 0:
NOSE: (x: 0.8614692091941833, y: 0.529807448387146, z: 0.17219437658786774)
LEFT_EYE_INNER: (x: 0.8599037528038025, y: 0.5236948728561401, z: 0.158171147108078)
LEFT_EYE: (x: 0.8586798906326294, y: 0.5238952040672302, z: 0.15818092226982117)
LEFT_EYE_OUTER: (x: 0.8575173616409302, y: 0.5241919159889221, z: 0.15813204646110535)
RIGHT_EYE_INNER: (x: 0.8638401031494141, y: 0.5235762596130371, z: 0.16125115752220154)
RIGHT_EYE: (x: 0.8652400970458984, y: 0.523701012134552, z: 0.1612565666437149)
RIGHT_EYE_OUTER: (x: 0.8666779398918152, y: 0.5239121913909912, z: 0.1612454503774643)
LEFT_EAR: (x: 0.8569919466972351, y: 0.5288681387901306, z: 0.10335113853216171)
RIGHT_EAR: (x: 0.8698431849479675, y: 0.5275811553001404, z: 0.11632304638624191)
MOUTH_LEFT: (x: 0.8594000339508057, y: 0.5351991653442383, z: 0.15495319664478302)
MOUTH_RIGHT: (x: 0.8641414046287537, y: 0.53536456823349, z: 0.1584751307964325)
LEFT_SHOULDER: (x: 0.8454617261886597, y: 0.564828634262085, z: 0.05716179311275482)
RIGHT_SHOULDER: (x: 0.8855509161949158, y: 0.5709103941917419, z: 0.09803412109613419)
LEFT_ELBOW: (x: 0.8421983122825623, y: 0.6270583271980286, z: 0.09102733433246613)
RIGHT_ELBOW: (x: 0.8891252279281616, y: 0.6346094012260437, z: 0.11131487041711807)
LEFT_WRIST: (x: 0.8389415740966797, y: 0.6257138848304749, z: 0.17590546607971191)
RIGHT_WRIST: (x: 0.8780600428581238, y: 0.6678503155708313, z: 0.13609455525875092)
LEFT_PINKY: (x: 0.8342418074607849, y: 0.621263861656189, z: 0.1852288544178009)
RIGHT_PINKY: (x: 0.8758662343025208, y: 0.6773682832717896, z: 0.14228065311908722)
LEFT_INDEX: (x: 0.8365504145622253, y: 0.6172924041748047, z: 0.18838666379451752)
RIGHT_INDEX: (x: 0.8723775744438171, y: 0.67447429895401, z: 0.14144092798233032)
LEFT_THUMB: (x: 0.8389295339584351, y: 0.6183466911315918, z: 0.17946457862854004)
RIGHT_THUMB: (x: 0.8718551397323608, y: 0.6701252460479736, z: 0.13631916046142578)
LEFT_HIP: (x: 0.8534157872200012, y: 0.6765268445014954, z: -0.02711901254951954)
RIGHT_HIP: (x: 0.8750619888305664, y: 0.6782665252685547, z: 0.02723168209195137)
LEFT_KNEE: (x: 0.8560793399810791, y: 0.7589454650878906, z: -0.03116312250494957)
RIGHT_KNEE: (x: 0.8731377720832825, y: 0.7588246464729309, z: 0.04162553325295448)
LEFT_ANKLE: (x: 0.8656933307647705, y: 0.8474376797676086, z: -0.05265077203512192)
RIGHT_ANKLE: (x: 0.8683102130889893, y: 0.8417761325836182, z: 0.02438890002667904)
LEFT_HEEL: (x: 0.8705331683158875, y: 0.8655150532722473, z: -0.0558757558465004)
RIGHT_HEEL: (x: 0.8706292510032654, y: 0.8567482829093933, z: 0.021566767245531082)
LEFT_FOOT_INDEX: (x: 0.8488273620605469, y: 0.8560150861740112, z: -0.06916502863168716)
RIGHT_FOOT_INDEX: (x: 0.856765627861023, y: 0.8496147990226746, z: 0.009797291830182076)


Landmark coordinates for frame 0:
NOSE: (x: 0.8617933392524719, y: 0.5294330716133118, z: 0.17174455523490906)
LEFT_EYE_INNER: (x: 0.8601886630058289, y: 0.5233097672462463, z: 0.15766657888889313)
LEFT_EYE: (x: 0.8589398860931396, y: 0.5235118865966797, z: 0.15767675638198853)
LEFT_EYE_OUTER: (x: 0.8577500581741333, y: 0.5238242149353027, z: 0.15762807428836823)
RIGHT_EYE_INNER: (x: 0.864108145236969, y: 0.5232689380645752, z: 0.160783588886261)
RIGHT_EYE: (x: 0.8655070662498474, y: 0.5234147906303406, z: 0.16078855097293854)
RIGHT_EYE_OUTER: (x: 0.8669373393058777, y: 0.5236424803733826, z: 0.1607767939567566)
LEFT_EAR: (x: 0.8571627736091614, y: 0.5286479592323303, z: 0.10315509885549545)
RIGHT_EAR: (x: 0.8700097799301147, y: 0.5274567008018494, z: 0.11595120280981064)
MOUTH_LEFT: (x: 0.8596683740615845, y: 0.5349233746528625, z: 0.15448695421218872)
MOUTH_RIGHT: (x: 0.8644193410873413, y: 0.5350803136825562, z: 0.15804824233055115)
LEFT_SHOULDER: (x: 0.8454606533050537, y: 0.5647155046463013, z: 0.05778206139802933)
RIGHT_SHOULDER: (x: 0.8856058120727539, y: 0.5709134340286255, z: 0.0979052409529686)
LEFT_ELBOW: (x: 0.8421071171760559, y: 0.6268951892852783, z: 0.0945986732840538)
RIGHT_ELBOW: (x: 0.8892736434936523, y: 0.6345841288566589, z: 0.11495257169008255)
LEFT_WRIST: (x: 0.8372836709022522, y: 0.6226229071617126, z: 0.18274617195129395)
RIGHT_WRIST: (x: 0.878244161605835, y: 0.6650757789611816, z: 0.1451941430568695)
LEFT_PINKY: (x: 0.8352413177490234, y: 0.6216893792152405, z: 0.19282685220241547)
RIGHT_PINKY: (x: 0.8758803606033325, y: 0.6767435073852539, z: 0.15175168216228485)
LEFT_INDEX: (x: 0.8372083902359009, y: 0.6175423860549927, z: 0.19559279084205627)
RIGHT_INDEX: (x: 0.8723748326301575, y: 0.6736999154090881, z: 0.1508055329322815)
LEFT_THUMB: (x: 0.8400062322616577, y: 0.6188814640045166, z: 0.18625099956989288)
RIGHT_THUMB: (x: 0.871863067150116, y: 0.6694374084472656, z: 0.1454767882823944)
LEFT_HIP: (x: 0.8534156680107117, y: 0.6763818264007568, z: -0.027087438851594925)
RIGHT_HIP: (x: 0.8751079440116882, y: 0.6780446171760559, z: 0.027201669290661812)
LEFT_KNEE: (x: 0.8560709357261658, y: 0.7589171528816223, z: -0.03153209760785103)
RIGHT_KNEE: (x: 0.8732426166534424, y: 0.7588245868682861, z: 0.04156399518251419)
LEFT_ANKLE: (x: 0.8656997680664062, y: 0.8474148511886597, z: -0.05412985011935234)
RIGHT_ANKLE: (x: 0.8683257699012756, y: 0.8417903184890747, z: 0.024043826386332512)
LEFT_HEEL: (x: 0.8705348372459412, y: 0.8655144572257996, z: -0.057376451790332794)
RIGHT_HEEL: (x: 0.8706285357475281, y: 0.8567614555358887, z: 0.021195102483034134)
LEFT_FOOT_INDEX: (x: 0.8488369584083557, y: 0.856004536151886, z: -0.07019779086112976)
RIGHT_FOOT_INDEX: (x: 0.8567876219749451, y: 0.8496349453926086, z: 0.009759877808392048)


Landmark coordinates for frame 0:
NOSE: (x: 0.8623981475830078, y: 0.529136061668396, z: 0.17159916460514069)
LEFT_EYE_INNER: (x: 0.860703706741333, y: 0.5230855941772461, z: 0.15736383199691772)
LEFT_EYE: (x: 0.8594005107879639, y: 0.5232927203178406, z: 0.15737442672252655)
LEFT_EYE_OUTER: (x: 0.8581377863883972, y: 0.5236163139343262, z: 0.15732578933238983)
RIGHT_EYE_INNER: (x: 0.8646040558815002, y: 0.5230759382247925, z: 0.16052818298339844)
RIGHT_EYE: (x: 0.8659847974777222, y: 0.5232298970222473, z: 0.1605326384305954)
RIGHT_EYE_OUTER: (x: 0.8673784136772156, y: 0.5234652161598206, z: 0.16051921248435974)
LEFT_EAR: (x: 0.8573835492134094, y: 0.5285075902938843, z: 0.10370730608701706)
RIGHT_EAR: (x: 0.8702769875526428, y: 0.5273783802986145, z: 0.1158314198255539)
MOUTH_LEFT: (x: 0.8601958155632019, y: 0.5346747636795044, z: 0.15420673787593842)
MOUTH_RIGHT: (x: 0.8649259805679321, y: 0.5348052382469177, z: 0.1578206866979599)
LEFT_SHOULDER: (x: 0.8454542756080627, y: 0.5646985769271851, z: 0.059519436210393906)
RIGHT_SHOULDER: (x: 0.885670006275177, y: 0.5710310935974121, z: 0.09791740775108337)
LEFT_ELBOW: (x: 0.8420376181602478, y: 0.6268326640129089, z: 0.09776156395673752)
RIGHT_ELBOW: (x: 0.8893815279006958, y: 0.6347934007644653, z: 0.1146724671125412)
LEFT_WRIST: (x: 0.8368465900421143, y: 0.6222531795501709, z: 0.18637117743492126)
RIGHT_WRIST: (x: 0.8786785006523132, y: 0.6649544835090637, z: 0.1424703449010849)
LEFT_PINKY: (x: 0.8359501957893372, y: 0.6221593022346497, z: 0.1965794414281845)
RIGHT_PINKY: (x: 0.8762243986129761, y: 0.6770573258399963, z: 0.14859431982040405)
LEFT_INDEX: (x: 0.8377946615219116, y: 0.6178644299507141, z: 0.1991538405418396)
RIGHT_INDEX: (x: 0.872698962688446, y: 0.673994779586792, z: 0.14776095747947693)
LEFT_THUMB: (x: 0.840238630771637, y: 0.6173815727233887, z: 0.18979769945144653)
RIGHT_THUMB: (x: 0.8721626996994019, y: 0.6696944832801819, z: 0.14273270964622498)
LEFT_HIP: (x: 0.8533937335014343, y: 0.6762481331825256, z: -0.02692295052111149)
RIGHT_HIP: (x: 0.8751224279403687, y: 0.6778454780578613, z: 0.027044493705034256)
LEFT_KNEE: (x: 0.8560716509819031, y: 0.7589107751846313, z: -0.032351236790418625)
RIGHT_KNEE: (x: 0.8733579516410828, y: 0.7588135600090027, z: 0.041256487369537354)
LEFT_ANKLE: (x: 0.8657018542289734, y: 0.8473712205886841, z: -0.05537028983235359)
RIGHT_ANKLE: (x: 0.8683570623397827, y: 0.8417844772338867, z: 0.02370998077094555)
LEFT_HEEL: (x: 0.8705316781997681, y: 0.8655074834823608, z: -0.058660898357629776)
RIGHT_HEEL: (x: 0.8706311583518982, y: 0.8567405939102173, z: 0.02083444595336914)
LEFT_FOOT_INDEX: (x: 0.8488585948944092, y: 0.8559427261352539, z: -0.07213830202817917)
RIGHT_FOOT_INDEX: (x: 0.8569899201393127, y: 0.8496240377426147, z: 0.00924521591514349)


Landmark coordinates for frame 0:
NOSE: (x: 0.8630099892616272, y: 0.5289793610572815, z: 0.16558916866779327)
LEFT_EYE_INNER: (x: 0.8612611293792725, y: 0.522883951663971, z: 0.15214265882968903)
LEFT_EYE: (x: 0.8599240779876709, y: 0.5230749845504761, z: 0.15216299891471863)
LEFT_EYE_OUTER: (x: 0.85859215259552, y: 0.5233856439590454, z: 0.1521184891462326)
RIGHT_EYE_INNER: (x: 0.8651264905929565, y: 0.5229206681251526, z: 0.15446564555168152)
RIGHT_EYE: (x: 0.8664698004722595, y: 0.5230788588523865, z: 0.15446887910366058)
RIGHT_EYE_OUTER: (x: 0.8678122162818909, y: 0.5233179330825806, z: 0.15445803105831146)
LEFT_EAR: (x: 0.8576642274856567, y: 0.5283128619194031, z: 0.10016803443431854)
RIGHT_EAR: (x: 0.8705400824546814, y: 0.5272919535636902, z: 0.10946547240018845)
MOUTH_LEFT: (x: 0.8608140349388123, y: 0.5345556139945984, z: 0.14911624789237976)
MOUTH_RIGHT: (x: 0.8654754161834717, y: 0.5346730947494507, z: 0.15172165632247925)
LEFT_SHOULDER: (x: 0.8454494476318359, y: 0.5646820068359375, z: 0.05923758074641228)
RIGHT_SHOULDER: (x: 0.8857576847076416, y: 0.5712798833847046, z: 0.09130396693944931)
LEFT_ELBOW: (x: 0.8417987823486328, y: 0.6268088221549988, z: 0.10049117356538773)
RIGHT_ELBOW: (x: 0.8894945979118347, y: 0.6349645256996155, z: 0.11518200486898422)
LEFT_WRIST: (x: 0.8385768532752991, y: 0.6259927153587341, z: 0.1919410079717636)
RIGHT_WRIST: (x: 0.8790861368179321, y: 0.6650022864341736, z: 0.1534700244665146)
LEFT_PINKY: (x: 0.8373045325279236, y: 0.6286159753799438, z: 0.2029392123222351)
RIGHT_PINKY: (x: 0.8762889504432678, y: 0.6770553588867188, z: 0.16057029366493225)
LEFT_INDEX: (x: 0.842190146446228, y: 0.6234082579612732, z: 0.20315851271152496)
RIGHT_INDEX: (x: 0.8728503584861755, y: 0.6739872097969055, z: 0.15936711430549622)
LEFT_THUMB: (x: 0.844241738319397, y: 0.6219376921653748, z: 0.19438663125038147)
RIGHT_THUMB: (x: 0.8723589777946472, y: 0.6696358323097229, z: 0.15392793715000153)
LEFT_HIP: (x: 0.8533206582069397, y: 0.6761868000030518, z: -0.026419036090373993)
RIGHT_HIP: (x: 0.8751237392425537, y: 0.6777463555335999, z: 0.02654440514743328)
LEFT_KNEE: (x: 0.8560693264007568, y: 0.7588996887207031, z: -0.033421840518713)
RIGHT_KNEE: (x: 0.8734309077262878, y: 0.7587781548500061, z: 0.03837251290678978)
LEFT_ANKLE: (x: 0.8657302260398865, y: 0.8473578691482544, z: -0.05569054186344147)
RIGHT_ANKLE: (x: 0.8683644533157349, y: 0.8417858481407166, z: 0.02293464168906212)
LEFT_HEEL: (x: 0.8705461025238037, y: 0.8655078411102295, z: -0.0588277168571949)
RIGHT_HEEL: (x: 0.870624303817749, y: 0.8567269444465637, z: 0.020264366641640663)
LEFT_FOOT_INDEX: (x: 0.8489307165145874, y: 0.8559390902519226, z: -0.07278911024332047)
RIGHT_FOOT_INDEX: (x: 0.8570891618728638, y: 0.849615216255188, z: 0.00850412156432867)


Landmark coordinates for frame 0:
NOSE: (x: 0.8635281920433044, y: 0.5285734534263611, z: 0.15842591226100922)
LEFT_EYE_INNER: (x: 0.8617792129516602, y: 0.5224175453186035, z: 0.14499521255493164)
LEFT_EYE: (x: 0.8604200482368469, y: 0.522599458694458, z: 0.14501532912254333)
LEFT_EYE_OUTER: (x: 0.8590318560600281, y: 0.522911012172699, z: 0.14497166872024536)
RIGHT_EYE_INNER: (x: 0.8656460642814636, y: 0.52254319190979, z: 0.14725343883037567)
RIGHT_EYE: (x: 0.8669652342796326, y: 0.5227262377738953, z: 0.14725570380687714)
RIGHT_EYE_OUTER: (x: 0.8682830333709717, y: 0.5229812860488892, z: 0.14724485576152802)
LEFT_EAR: (x: 0.8579509258270264, y: 0.5280020833015442, z: 0.09305543452501297)
RIGHT_EAR: (x: 0.8708917498588562, y: 0.527099609375, z: 0.10240178555250168)
MOUTH_LEFT: (x: 0.8613240122795105, y: 0.53424072265625, z: 0.14212566614151)
MOUTH_RIGHT: (x: 0.8659810423851013, y: 0.5343450903892517, z: 0.1446668654680252)
LEFT_SHOULDER: (x: 0.8454514741897583, y: 0.5646447539329529, z: 0.052226293832063675)
RIGHT_SHOULDER: (x: 0.885888397693634, y: 0.5714477896690369, z: 0.08577036112546921)
LEFT_ELBOW: (x: 0.841636061668396, y: 0.6267595291137695, z: 0.09724731743335724)
RIGHT_ELBOW: (x: 0.8895784020423889, y: 0.6350306272506714, z: 0.1131083220243454)
LEFT_WRIST: (x: 0.839570939540863, y: 0.6275070905685425, z: 0.18690067529678345)
RIGHT_WRIST: (x: 0.8792528510093689, y: 0.6650072336196899, z: 0.1496991664171219)
LEFT_PINKY: (x: 0.8381174802780151, y: 0.6306504011154175, z: 0.1975722461938858)
RIGHT_PINKY: (x: 0.8762982487678528, y: 0.6769855618476868, z: 0.1566392034292221)
LEFT_INDEX: (x: 0.8436506986618042, y: 0.6253688931465149, z: 0.1980840116739273)
RIGHT_INDEX: (x: 0.8728802800178528, y: 0.673861563205719, z: 0.15526622533798218)
LEFT_THUMB: (x: 0.8456078171730042, y: 0.6236820220947266, z: 0.18944063782691956)
RIGHT_THUMB: (x: 0.872432291507721, y: 0.6694208979606628, z: 0.1500169187784195)
